9227	n
9231	n
9236	m
9237	y
9238	y
9240	n
9243	n
9244	y
9253	y
9260	y
9261	m
9262	n
9266	y
9267	y
9271	y
9276	y
9279	y
9280	y
9281	n
9283	y
9284	y
9285	m
9292	y
9295	y
9317	n
9320	y
9326	y
9330	y
9331	y
9338	y
9340	y
9341	y
9344	y
9358	n
9359	n
9362	n
9363	n
9369	n
9370	n
9376	n
9381	n
9389	n
9396	y
9397	n
9411	n
9418	n
9419	n
9427	n
9433	n
9435	n
9438	y
9439	y
9443	m
9448	m
9452	n
9454	n
9455	n
9457	n
9458	n
9464	n
9467	n
9471	n
9472	n
9481	n
9490	n
9491	n
9492	n
9496	n
9497	n
9500	n
9510	n
9511	n
9513	n
9515	m
9517	y
9518	n
9520	n
9522	n
9525	n
9527	n
9535	n
9536	n
9538	n
9540	n
9542	n
9543	n
9549	n
9552	n
9556	n
9563	n
9565	n
9572	n
9580	n
9584	n
9586	n
9589	n
9590	y
9601	y
9606	y
9608	m
9610	y
9612	y
9614	y
9615	y
9617	y
9621	y
9622	y
9623	y
9624	y
9625	y
9626	y
9627	y
9628	y
9629	y
9630	y
9631	y
9632	y
9633	y
9634	y
9635	y
9636	y
9637	y
9638	y
9639	y
9640	y
9641	y
9642	y
9643	y
9644	y
9645	y
9646	y
9647	y
9648	y
9649	y
9650	y
9651	y
9652	y
9653	y
9654	y
9655	y
9656	y
9657	y
9658	y
9659	y
9660	y
9661	y
9662	y
9663	y
9664	y
9665	n
9666	y
9667	y
9668	y
9669	y
9670	y
9671	y
9672	y
9673	y
9674	y
9675	y
9676	y
9677	y
9678	y
9679	y
9680	y
9681	y
9682	y
9683	y
9684	y
9685	y
9686	y
9687	y
9688	y
9689	y
9690	y
9691	y
9692	y
9693	y
9694	m
9695	m
9696	y
9697	y
9698	y
9699	y
9700	y
9701	y
9702	y
9703	y
9704	y
9705	y
9706	y
9707	y
9708	y
9709	y
9710	y
9711	y
9712	y
9713	y
9714	y
9715	y
9716	y
9717	y
9718	y
9719	y
9720	y
9721	y
9722	y
9723	y
9724	y
9725	y
9733	n
9742	n
9744	n
9749	n
9750	n
9758	n
9764	y
9769	n
9770	n
9774	n
9780	n
9782	n
9786	n
9789	n
9791	n
9792	n
9793	n
9795	y
9798	n
9805	n
9808	n
9810	n
9812	n
9813	n
9815	n
9817	n
9823	n
9826	n
9828	n
9831	n
9833	n
9834	n
9840	n
9847	n
9851	n
9853	m
9854	n
9855	n
9856	n
